,Time_in_Secs,Frame_Number_secs,Starter_Duel,Starter_Number_1,Starter_Number_2,Starter_Number_3,Starter_Number_Final,Starter_Lets_Rock,Ender_Slash,Ender_Perfect,Ender_Double_KO,Ender_Times_Up,Ender_Draw,Game_UI_Timer_Outline,Anji_Mito_1P_Portrait,Anji_Mito_2P_Portrait,Axl_1P_Portrait,Axl_2P_Portrait,Baiken_1P_Portrait,Baiken_2P_Portrait,Chipp_1P_Portrait,Chipp_2P_Portrait,Faust_1P_Portrait,Faust_2P_Portrait,Giovanna_1P_Portrait,Giovanna_2P_Portrait,Goldlewis_1P_Portrait,Goldlewis_2P_Portrait,Happy_Chaos_1P_Portrait,Happy_Chaos_2P_Portrait,I-no_1P_Portrait,I-no_2P_Portrait,Jack-O_1P_Portrait,Jack-O_2P_Portrait,Ky_1P_Portrait,Ky_2P_Portrait,Leo_1P_Portrait,Leo_2P_Portrait,May_1P_Portrait,May_2P_Portrait,Millia_1P_Portrait,Millia_2P_Portrait,Nagoriyuki_1P_Portrait,Nagoriyuki_2P_Portrait,Potemkin_1P_Portrait,Potemkin_2P_Portrait,Ramlethal_1P_Portrait,Ramlethal_2P_Portrait,Sol_1P_Portrait,Sol_2P_Portrait,Testament_1P_Portrait,Testament_2P_Portrait,Zato_1P_Portrait,Zato_2P_Portrait,1P_High_Health,1P_Low_Health,2P_High_Health,2P_Low_Health,Ender_1P_Win,Ender_2P_Win
707,353,353.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
708,354,354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.6747956275939941,0.9866077303886414
709,354,354.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.6756818294525146,0.9867597222328186
710,355,355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.6756777763366699,0.9867592453956604
711,355,355.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.675678014755249,0.9867592453956604
712,356,356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
713,356,356.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
714,357,357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36207106709480286,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
715,357,357.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41539260745048523,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
716,358,358.0,0.8125080466270447,0.0,0.0,0.2667927145957947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43464747071266174,0,0,0,0,0.0,0.0,0,0,0,0.5215218663215637,0,0,0,0,0.6337045431137085,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,684,0,358,0,0.0,0.0
717,358,358.5,0.8144335746765137,0.0,0.0,0.2686026394367218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43488073348999023,0,0,0,0,0.0,0.0,0,0,0,0.5256391167640686,0,0,0,0,0.6629036068916321,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,682,0,375,0,0.0,0.0
718,359,359.0,0.0,0.0,0.0,0.0,0.0,0.8088579177856445,0.0,0.0,0.0,0.0,0.0,0.3104558289051056,0,0,0,0,0.0,0.0,0,0,0,0.36122754216194153,0,0,0,0,0.4791637361049652,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
719,359,359.5,0.0,0.0,0.0,0.0,0.0,0.8524429202079773,0.0,0.0,0.0,0.0,0.0,0.3517627418041229,0,0,0,0,0.0,0.0,0,0,0,0.3693027198314667,0,0,0,0,0.49755507707595825,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
720,360,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48933497071266174,0,0,0,0,0.0,0.0,0,0,0,0.5357412099838257,0,0,0,0,0.6694982647895813,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,708,0,325,0,0.0,0.0
721,360,360.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4968264698982239,0,0,0,0,0.0,0.0,0,0,0,0.5357411503791809,0,0,0,0,0.6714296936988831,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,708,0,339,0,0.0,0.0
722,361,361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4993455111980438,0,0,0,0,0.0,0.0,0,0,0,0.532488226890564,0,0,0,0,0.6716408729553223,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,708,0,359,0,0.0,0.0
723,361,361.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4961431920528412,0,0,0,0,0.0,0.0,0,0,0,0.5324881672859192,0,0,0,0,0.6716409921646118,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,708,0,369,0,0.0,0.0
724,362,362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.510850191116333,0,0,0,0,0.0,0.0,0,0,0,0.5620644092559814,0,0,0,0,0.7199976444244385,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,709,0,357,0,0.0,0.0
725,362,362.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5103598237037659,0,0,0,0,0.0,0.0,0,0,0,0.5624823570251465,0,0,0,0,0.7201638221740723,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,709,0,338,0,0.0,0.0
726,363,363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5055592060089111,0,0,0,0,0.0,0.0,0,0,0,0.5618563294410706,0,0,0,0,0.7204256653785706,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,709,0,324,0,0.0,0.0
727,363,363.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079653263092041,0,0,0,0,0.0,0.0,0,0,0,0.5604038238525391,0,0,0,0,0.7204256653785706,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,709,0,325,0,0.0,0.0
728,364,364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5232118368148804,0,0,0,0,0.0,0.0,0,0,0,0.5614433288574219,0,0,0,0,0.7283385992050171,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,709,0,343,0,0.0,0.0
729,364,364.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5247705578804016,0,0,0,0,0.0,0.0,0,0,0,0.5620685815811157,0,0,0,0,0.7285054326057434,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,709,0,309,0,0.0,0.0
730,365,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5215204358100891,0,0,0,0,0.0,0.0,0,0,0,0.5620685815811157,0,0,0,0,0.7301225662231445,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,709,0,310,0,0.0,0.0
731,365,365.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5248503088951111,0,0,0,0,0.0,0.0,0,0,0,0.561459481716156,0,0,0,0,0.7280371189117432,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,709,0,311,0,0.0,0.0
732,366,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5208974480628967,0,0,0,0,0.0,0.0,0,0,0,0.561459481716156,0,0,0,0,0.7280371189117432,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,708,0,331,0,0.0,0.0
733,366,366.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5233102440834045,0,0,0,0,0.0,0.0,0,0,0,0.5624998807907104,0,0,0,0,0.7278698086738586,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,708,0,326,0,0.0,0.0
734,367,367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5229554772377014,0,0,0,0,0.0,0.0,0,0,0,0.5588991045951843,0,0,0,0,0.7137568593025208,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,673,0,325,0,0.0,0.0
735,367,367.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5075818300247192,0,0,0,0,0.0,0.0,0,0,0,0.5584608316421509,0,0,0,0,0.7139230966567993,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,708,0,326,0,0.0,0.0
736,368,368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5219256281852722,0,0,0,0,0.0,0.0,0,0,0,0.5584608316421509,0,0,0,0,0.7141855955123901,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,708,0,326,0,0.0,0.0
737,368,368.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5229741334915161,0,0,0,0,0.0,0.0,0,0,0,0.5587095618247986,0,0,0,0,0.7137568593025208,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,708,0,329,0,0.0,0.0
738,369,369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5290472507476807,0,0,0,0,0.0,0.0,0,0,0,0.5584897994995117,0,0,0,0,0.715876042842865,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,658,0,335,0,0.0,0.0
739,369,369.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5322486162185669,0,0,0,0,0.0,0.0,0,0,0,0.5584897994995117,0,0,0,0,0.715876042842865,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,658,0,331,0,0.0,0.0
740,370,370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.530935525894165,0,0,0,0,0.0,0.0,0,0,0,0.5602015256881714,0,0,0,0,0.7169010043144226,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,658,0,349,0,0.0,0.0
741,370,370.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5314953327178955,0,0,0,0,0.0,0.0,0,0,0,0.5625740885734558,0,0,0,0,0.7169010043144226,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,658,0,353,0,0.0,0.0
742,371,371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5331022143363953,0,0,0,0,0.0,0.0,0,0,0,0.5625740885734558,0,0,0,0,0.7172349691390991,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,658,0,352,0,0.0,0.0
743,371,371.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5484784245491028,0,0,0,0,0.0,0.0,0,0,0,0.5643050670623779,0,0,0,0,0.7175692319869995,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,658,0,351,0,0.0,0.0
744,372,372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5556289553642273,0,0,0,0,0.0,0.0,0,0,0,0.5512935519218445,0,0,0,0,0.7120702862739563,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,708,0,323,0,0.0,0.0
745,372,372.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5412381291389465,0,0,0,0,0.0,0.0,0,0,0,0.551941990852356,0,0,0,0,0.7122328877449036,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,708,0,380,0,0.0,0.0
746,373,373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5389043092727661,0,0,0,0,0.0,0.0,0,0,0,0.5525754690170288,0,0,0,0,0.7126580476760864,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,708,0,346,0,0.0,0.0
747,373,373.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5386695265769958,0,0,0,0,0.0,0.0,0,0,0,0.553444504737854,0,0,0,0,0.7161245942115784,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,708,0,328,0,0.0,0.0
748,374,374.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5518816113471985,0,0,0,0,0.0,0.0,0,0,0,0.5525339841842651,0,0,0,0,0.716451108455658,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,708,0,324,0,0.0,0.0
749,374,374.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5538981556892395,0,0,0,0,0.0,0.0,0,0,0,0.5514733791351318,0,0,0,0,0.7162878513336182,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,708,0,340,0,0.0,0.0
750,375,375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.545569896697998,0,0,0,0,0.0,0.0,0,0,0,0.5532233715057373,0,0,0,0,0.7153729200363159,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,708,0,358,0,0.0,0.0
751,375,375.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5464127063751221,0,0,0,0,0.0,0.0,0,0,0,0.5536502003669739,0,0,0,0,0.7152099013328552,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,708,0,361,0,0.0,0.0
752,376,376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5363317131996155,0,0,0,0,0.0,0.0,0,0,0,0.5494917631149292,0,0,0,0,0.7153729200363159,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,708,0,350,0,0.0,0.0
753,376,376.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5409243106842041,0,0,0,0,0.0,0.0,0,0,0,0.5509900450706482,0,0,0,0,0.7161595225334167,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,708,0,317,0,0.0,0.0
754,377,377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5169318914413452,0,0,0,0,0.0,0.0,0,0,0,0.5516246557235718,0,0,0,0,0.6917448043823242,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,687,0,323,0,0.0,0.0
755,377,377.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5244098901748657,0,0,0,0,0.0,0.0,0,0,0,0.5481645464897156,0,0,0,0,0.6917448043823242,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,684,0,498,0,0.0,0.0
756,378,378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6080189347267151,0,0,0,0,0.0,0.0,0,0,0,0.5484281778335571,0,0,0,0,0.6917448043823242,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,684,0,654,0,0.0,0.0
757,378,378.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.653425395488739,0,0,0,0,0.0,0.0,0,0,0,0.556513249874115,0,0,0,0,0.6925168633460999,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,684,0,700,0,0.0,0.0
758,379,379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6348755359649658,0,0,0,0,0.0,0.0,0,0,0,0.5487235188484192,0,0,0,0,0.6935547590255737,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,684,0,700,0,0.0,0.0
759,379,379.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6270675659179688,0,0,0,0,0.0,0.0,0,0,0,0.5563870072364807,0,0,0,0,0.6939892172813416,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,683,0,700,0,0.0,0.0
760,380,380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.629296600818634,0,0,0,0,0.0,0.0,0,0,0,0.5430508255958557,0,0,0,0,0.6929751038551331,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,683,0,700,0,0.0,0.0
761,380,380.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.616595983505249,0,0,0,0,0.0,0.0,0,0,0,0.5370694398880005,0,0,0,0,0.6941584944725037,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,683,0,700,0,0.0,0.0
762,381,381.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6105372905731201,0,0,0,0,0.0,0.0,0,0,0,0.5441203713417053,0,0,0,0,0.6940626502037048,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,682,0,654,0,0.0,0.0
763,381,381.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5826975703239441,0,0,0,0,0.0,0.0,0,0,0,0.541531503200531,0,0,0,0,0.6932165622711182,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,682,0,700,0,0.0,0.0
764,382,382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5995105504989624,0,0,0,0,0.0,0.0,0,0,0,0.5214547514915466,0,0,0,0,0.6238353848457336,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,624,0,638,0,0.0,0.0
765,382,382.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5823135375976562,0,0,0,0,0.0,0.0,0,0,0,0.5296762585639954,0,0,0,0,0.6408843398094177,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,702,0,639,0,0.0,0.0
766,383,383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5685166120529175,0,0,0,0,0.0,0.0,0,0,0,0.5228021144866943,0,0,0,0,0.6406592130661011,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,704,0,582,0,0.0,0.0
767,383,383.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6093090176582336,0,0,0,0,0.0,0.0,0,0,0,0.5421603322029114,0,0,0,0,0.6406128406524658,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,702,0,635,0,0.0,0.0
768,384,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6013167500495911,0,0,0,0,0.0,0.0,0,0,0,0.5419356822967529,0,0,0,0,0.6403413414955139,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,702,0,636,0,0.0,0.0
769,384,384.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5865086317062378,0,0,0,0,0.0,0.0,0,0,0,0.5300145745277405,0,0,0,0,0.6405002474784851,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,703,0,661,0,0.0,0.0
770,385,385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5914402008056641,0,0,0,0,0.0,0.0,0,0,0,0.5310743451118469,0,0,0,0,0.6400697231292725,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,702,0,664,0,0.0,0.0
771,385,385.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6428658962249756,0,0,0,0,0.0,0.0,0,0,0,0.5370531678199768,0,0,0,0,0.6408383250236511,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,702,0,636,0,0.0,0.0
772,386,386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625011146068573,0,0,0,0,0.0,0.0,0,0,0,0.5340167284011841,0,0,0,0,0.6435137391090393,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,667,0,635,0,0.0,0.0
773,386,386.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60323566198349,0,0,0,0,0.0,0.0,0,0,0,0.543995201587677,0,0,0,0,0.6430665850639343,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,667,0,662,0,0.0,0.0
774,387,387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6095868945121765,0,0,0,0,0.0,0.0,0,0,0,0.5396237969398499,0,0,0,0,0.6534663438796997,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,647,0,687,0,0.0,0.0
775,387,387.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6102508306503296,0,0,0,0,0.0,0.0,0,0,0,0.5504855513572693,0,0,0,0,0.6534663438796997,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,648,0,687,0,0.0,0.0
776,388,388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6222266554832458,0,0,0,0,0.0,0.0,0,0,0,0.5363754630088806,0,0,0,0,0.6534663438796997,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,648,0,508,0,0.0,0.0
777,388,388.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6426061987876892,0,0,0,0,0.0,0.0,0,0,0,0.5451948046684265,0,0,0,0,0.6680479049682617,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,646,0,700,0,0.0,0.0
778,389,389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5997034907341003,0,0,0,0,0.0,0.0,0,0,0,0.548786461353302,0,0,0,0,0.6689548492431641,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,646,0,702,0,0.0,0.0
